,學期,學校,,,學校名稱,系所代碼,系所名稱,學制,輔系人次
,,設立別 ,學校類別,學校代碼,,,,,
101,2,私立,技專校院,1061,中華學校財團法人中華科技大學,840202,航空服務管理系,學士班(日間),0
101,2,私立,技專校院,1062,僑光科技大學,220204,應用華語文系,學士班(日間),6
101,2,私立,技專校院,1062,僑光科技大學,340201,會計資訊系,學士班(日間),0
101,2,私立,技專校院,1062,僑光科技大學,340301,企業管理系,學士班(日間),0
101,2,私立,技專校院,1062,僑光科技大學,340411,國際貿易運籌系,學士班(日間),1
101,2,私立,技專校院,1062,僑光科技大學,340501,財務金融系,學士班(日間),1
101,2,私立,技專校院,1062,僑光科技大學,340501,財務金融系,學士班(進修),1
101,2,私立,技專校院,1062,僑光科技大學,340603,金融與風險管理系,學士班(日間),0
101,2,私立,技專校院,1062,僑光科技大學,810204,觀光與休閒事業管理系,學士班(日間),0
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,220312,應用英語系,學士班(日間),0
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,220312,應用英語系,學士班(進修),0
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,220321,應用日語系,學士班(日間),3
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,220321,應用日語系,學士班(進修),0
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,229914,華文傳播與創意系,學士班(日間),1
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,230117,時尚造型設計系,學士班(日間),0
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,340301,企業管理系,學士班(日間),0
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,340403,國際商務系,學士班(日間),2
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,340523,財務資訊與金融系,學士班(日間),1
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,340802,行銷與流通管理系,學士班(日間),7
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,340802,行銷與流通管理系,學士班(進修),0
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,380201,財經法律系,學士班(日間),0
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,480301,多媒體與遊戲發展科學系,學士班(日間),1
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,760308,健康照顧社會工作系,學士班(日間),0
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,760401,幼兒保育系,學士班(日間),0
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,760401,幼兒保育系,學士班(進修),0
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,810123,餐旅經營系,學士班(日間),0
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,810504,休閒運動管理系,學士班(日間),0
101,2,私立,技專校院,1063,廣亞學校財團法人育達商業科技大學,810508,休閒事業管理系,學士班(日間),0
101,2,私立,技專校院,1064,美和學校財團法人美和科技大學,340501,財務金融系,學士班(進修),1
101,2,私立,技專校院,1064,美和學校財團法人美和科技大學,420302,生物科技系,學士班(日間),0
101,2,私立,技專校院,1064,美和學校財團法人美和科技大學,720501,食品營養系,學士班(日間),0
101,2,私立,技專校院,1064,美和學校財團法人美和科技大學,720601,護理系,學士班(日間),1
101,2,私立,技專校院,1064,美和學校財團法人美和科技大學,760203,老人服務事業管理系,學士班(日間),13
101,2,私立,技專校院,1064,美和學校財團法人美和科技大學,760301,社會工作系,學士班(日間),2
101,2,私立,技專校院,1064,美和學校財團法人美和科技大學,760301,社會工作系,學士班(進修),0
101,2,私立,技專校院,1064,美和學校財團法人美和科技大學,760401,兒童服務系,學士班(日間),1
101,2,私立,技專校院,1064,美和學校財團法人美和科技大學,810102,餐旅管理系,學士班(日間),0
101,2,私立,技專校院,1064,美和學校財團法人美和科技大學,810503,運動與休閒系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,220312,應用英語系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,220321,應用日語系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,230202,應用數位媒體系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,340802,行銷與流通管理系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,349953,安全科技與管理系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,480109,資訊管理系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,480312,應用遊戲科技系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,520101,電機工程系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,520114,資訊工程系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,520201,機械工程系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,760401,幼兒保育系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,810102,餐旅管理系,學士班(日間),2
101,2,私立,技專校院,1065,吳鳳科技大學,810201,觀光休閒管理系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,810502,運動健康與休閒系,學士班(日間),1
101,2,私立,技專校院,1065,吳鳳科技大學,810813,美容美髮造型設計系,學士班(日間),0
101,2,私立,技專校院,1065,吳鳳科技大學,860104,消防系,學士班(日間),0
101,2,私立,技專校院,1066,環球學校財團法人環球科技大學,220303,應用外語系,學士班(日間),5
101,2,私立,技專校院,1066,環球學校財團法人環球科技大學,230201,視覺傳達設計系,學士班(日間),1
101,2,私立,技專校院,1066,環球學校財團法人環球科技大學,230307,商品設計系,學士班(日間),0
101,2,私立,技專校院,1066,環球學校財團法人環球科技大學,340301,企業管理系,學士班(日間),4
101,2,私立,技專校院,1066,環球學校財團法人環球科技大學,340501,財務金融系,學士班(日間),0
101,2,私立,技專校院,1066,環球學校財團法人環球科技大學,340801,行銷管理系,學士班(日間),0
101,2,私立,技專校院,1066,環球學校財團法人環球科技大學,420301,生物技術系,學士班(日間),0
101,2,私立,技專校院,1066,環球學校財團法人環球科技大學,480109,資訊管理系,學士班(日間),0
101,2,私立,技專校院,1066,環球學校財團法人環球科技大學,480516,多媒體動畫設計系,學士班(日間),0
101,2,私立,技專校院,1066,環球學校財團法人環球科技大學,810205,觀光與餐飲旅館系,學士班(日間),3
101,2,私立,技專校院,1066,環球學校財團法人環球科技大學,810801,美容造型設計系,學士班(日間),6
101,2,私立,技專校院,1066,環球學校財團法人環球科技大學,850103,環境資源管理系,學士班(日間),1
101,2,私立,技專校院,1068,中州學校財團法人中州科技大學,320107,視訊傳播系,學士班(日間),0
101,2,私立,技專校院,1068,中州學校財團法人中州科技大學,340802,行銷與流通管理系,學士班(日間),0
101,2,私立,技專校院,1068,中州學校財團法人中州科技大學,480109,資訊管理系,學士班(日間),0
101,2,私立,技專校院,1068,中州學校財團法人中州科技大學,520103,電子工程系,學士班(日間),0
101,2,私立,技專校院,1068,中州學校財團法人中州科技大學,520114,多媒體與遊戲發展科學系,學士班(日間),0
101,2,私立,技專校院,1068,中州學校財團法人中州科技大學,520140,電機與能源科技系,學士班(進修),0
101,2,私立,技專校院,1068,中州學校財團法人中州科技大學,620617,保健食品系,學士班(日間),0
101,2,私立,技專校院,1068,中州學校財團法人中州科技大學,810111,餐飲廚藝系,學士班(進修),0
101,2,私立,技專校院,1068,中州學校財團法人中州科技大學,810201,觀光與休閒管理系,學士班(日間),0
101,2,私立,技專校院,1069,修平學校財團法人修平科技大學,220321,應用日語系,學士班(日間),2
101,2,私立,技專校院,1069,修平學校財團法人修平科技大學,340309,國際企業經營系,學士班(日間),6
101,2,私立,技專校院,1069,修平學校財團法人修平科技大學,340501,應用財務金融系,學士班(日間),1
101,2,私立,技專校院,1069,修平學校財團法人修平科技大學,480109,資訊管理系,學士班(日間),0
101,2,私立,技專校院,1069,修平學校財團法人修平科技大學,480109,資訊管理系,學士班(進修),0
101,2,私立,技專校院,1069,修平學校財團法人修平科技大學,520101,電機工程系,學士班(日間),2
101,2,私立,技專校院,1069,修平學校財團法人修平科技大學,520103,電子工程系,學士班(日間),1
101,2,私立,技專校院,1069,修平學校財團法人修平科技大學,520401,能源與材料科技系,學士班(日間),1
101,2,私立,技專校院,1069,修平學校財團法人修平科技大學,520601,工業工程與管理系,學士班(日間),1
101,2,私立,技專校院,1070,長庚學校財團法人長庚科技大學,720601,護理系,學士班(日間),0
101,2,私立,技專校院,1070,長庚學校財團法人長庚科技大學,720601,護理系,學士班(進修),0
101,2,私立,技專校院,1070,長庚學校財團法人長庚科技大學,760401,幼兒保育系,學士班(日間),0
101,2,私立,技專校院,1070,長庚學校財團法人長庚科技大學,760401,幼兒保育系,學士班(進修),0
101,2,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,220303,應用外語系,學士班(日間),1
101,2,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,230203,數位多媒體設計系,學士班(日間),1
101,2,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,340301,企業管理系,學士班(日間),0
101,2,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,349909,資訊管理系,學士班(日間),0
101,2,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,520101,電機工程系,學士班(日間),0
101,2,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,520130,電腦與通訊工程系,學士班(日間),6
101,2,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,520201,機械工程系,學士班(日間),0
101,2,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,520201,機械工程系車輛組,學士班(日間),0
101,2,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,810802,化妝品應用與管理系,學士班(日間),4
101,2,私立,技專校院,1072,大華學校財團法人大華科技大學,220340,商務暨觀光英語系 ,學士班(日間),0
101,2,私立,技專校院,1072,大華學校財團法人大華科技大學,340117,商務與觀光企劃系,學士班(日間),0
101,2,私立,技專校院,1072,大華學校財團法人大華科技大學,340817,電視與網路行銷管理系 ,學士班(日間),0
101,2,私立,技專校院,1072,大華學校財團法人大華科技大學,340817,電視與網路行銷管理系 ,學士班(進修),0
101,2,私立,技專校院,1072,大華學校財團法人大華科技大學,480109,資訊管理系,學士班(日間),0
101,2,私立,技專校院,1072,大華學校財團法人大華科技大學,480505,數位內容科技系,學士班(日間),0
101,2,私立,技專校院,1072,大華學校財團法人大華科技大學,520101,電機與電子工程系,學士班(日間),0
101,2,私立,技專校院,1072,大華學校財團法人大華科技大學,520103,電子工程系,學士班(日間),0
101,2,私立,技專校院,1072,大華學校財團法人大華科技大學,520226,機電工程系,學士班(日間),0
101,2,私立,技專校院,1072,大華學校財團法人大華科技大學,520601,工業工程與管理系,學士班(日間),1
101,2,私立,技專校院,1072,大華學校財團法人大華科技大學,810201,觀光管理系,學士班(日間),0
101,2,私立,技專校院,1072,大華學校財團法人大華科技大學,810607,生活應用科技系,學士班(日間),0
101,2,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,220312,應用英語系,學士班(日間),4
101,2,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,320105,資訊傳播系,學士班(進修),1
101,2,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,340301,企業管理系,學士班(日間),5
101,2,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,340501,財務金融系,學士班(日間),0
